08E0009429;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;80;1;222.897.914,58;30/05/2008;;;TR;;10;;Variável;;711;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;222.897.914,58;01/07/2008;
08F0004194;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;81;1;179.870.192,76;26/06/2008;;;TR;;11;;Variável;;712;17.298.092/0001-30;Corporativo;Corporativo;Concentrado;Compra e Venda;Shopping / Lojas;Série Única;Dispensada de Registro na CVM;;179.870.192,76;27/08/2008;
08G0004726;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;84;1;30.440.801,12;31/07/2008;;;TR;;12,5;;Variável;;714;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;30.440.801,12;31/08/2008;
08G0004737;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;83;1;54.394.947,65;31/07/2008;;;TR;;12;;Variável;;713;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;54.394.947,65;31/08/2008;
08I0013317;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;106;24;10.055.814,96;13/09/2008;13/10/2028;13/03/2009;IGP-M;;11,711;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI2M0;536;03.767.538/0001-14;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Híbrido;Série Única;Pública;CRI/2008/020;418.992,29;13/11/2008;
08J0012973;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;111;25;47.529.199,75;13/10/2008;13/11/2020;09/04/2009;IGP-M;;11,0775;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI2P3;539;03.767.538/0001-14;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Híbrido;Série Única;Pública;CRI/2008/023;1.901.167,99;13/12/2008;
08L0002118;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;113;50;16.162.899,00;13/12/2008;13/02/2024;05/06/2009;IGP-M;;10,8113;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI2R9;540;03.767.538/0001-14;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Híbrido;Série Única;Dispensada de Registro na CVM;;323.257,98;13/03/2009;
09A0007975;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;99;1;16.534.048,05;30/01/2009;;;TR;;11;;Variável;;724;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;16.534.048,05;01/03/2009;
09A0007976;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;100;1;10.549.911,03;30/01/2009;;;TR;;11,49;;Variável;;725;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;10.549.911,03;01/03/2009;
09A0007977;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;101;1;60.060.616,15;30/01/2009;;;TR;;12;;Variável;;726;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;60.060.616,15;01/03/2009;
